연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2019/07","현대모비스","012330","STK","241000","245500","227500","1.693073","3.969123","-0.462567","0.52264","0.000027848","202859.2497","13.043478","4018297","174709","947310681000","41187420913"
"2019/08","현대모비스","012330","STK","248500","248500","235000","1.55636","-0.944731","-0.429152","1.012003","0.000029132","283427.085","0","4322258","205822","1041853217501","49612057976"
"2019/09","현대모비스","012330","STK","252000","259500","244500","1.465105","-0.75596","-0.47619","0.422357","0.000025591","217755.0399","0","4018174","211483","1003780885205","52830572906"
"2019/10","현대모비스","012330","STK","238000","247500","237000","0.988101","0.018821","-0.486951","-0.046231","0.000017321","336683.5128","9.52381","4578280","218013","1104193049655","52580621412"
"2019/11","현대모비스","012330","STK","245000","257500","241500","1.88216","0.837075","-0.498357","1.389365","0.000024312","288126.2124","0","5225866","248851","1306536278553","62216013264"
"2019/12","현대모비스","012330","STK","256000","267000","245000","1.226296","-0.493495","-0.535221","0.739928","0.000018235","301840.1168","5","5103031","255152","1307120118545","65356005927"
"2020/01","현대모비스","012330","STK","229500","252500","229500","1.769246","-1.05107","-0.531877","0.786303","0.000023547","247596.1536","5","5070673","253534","1243117116353","62155855818"
"2020/02","현대모비스","012330","STK","210000","242500","210000","1.997001","0.759057","-0.50718","1.047488","0.000028604","193263.8345","10","4644742","232237","1064040682900","53202034145"
"2020/03","현대모비스","012330","STK","169500","210500","129000","6.029966","2.803521","-0.691892","1.270851","0.000062663","161549.7239","0","9840754","447307","1656624366200","75301107555"
"2020/04","현대모비스","012330","STK","172000","181000","165000","2.293509","-0.000861","-0.531845","0.914471","0.000027874","274078.5055","15","7623858","381193","1314954567532","65747728377"
"2020/05","현대모비스","012330","STK","198000","198000","169500","2.648183","1.196822","-0.526075","1.632106","0.000033514","255726.0232","0","5867741","308828","1056511959322","55605892596"
"2020/06","현대모비스","012330","STK","192000","224000","184000","3.739287","0.29607","-0.542622","1.500146","0.000036779","156180.2985","9.090909","8344962","379316","1694085573000","77003889682"
"2020/07","현대모비스","012330","STK","205500","224000","192500","2.697185","-0.394034","-0.542219","1.623654","0.000025264","388683.7861","4.347826","9279560","403459","1936967799856","84215991298"
"2020/08","현대모비스","012330","STK","224000","239000","204500","3.135753","-0.201792","-0.566094","1.71286","0.000021811","473425.1354","0","11248630","562432","2515494088008","125774704400"
