¿¬¿ù,Á¾¸ñ¸í,Á¾¸ñÄÚµå,½ÃÀå¾ÆÀÌµð,Á¾°¡,ÃÖ°í°¡(Á¾°¡),ÃÖÀú°¡(Á¾°¡),Ç¥ÁØÆíÂ÷,Ã·µµ,°ø¿Öµµ,º£Å¸,Amihud,Amivest,Zeros,°Å·¡·®_ÇÕ°è,°Å·¡·®_ÀÏÆò±Õ,°Å·¡´ë±Ý_ÇÕ°è,°Å·¡´ë±Ý_ÀÏÆò±Õ
"2020/09","KB±ÝÀ¶","105560","STK","37550","38350","36950","1.465833","0.723533","-0.623707","0.450987","0.000016708","3072933.4718","4.761905","32399308","1542824","1221924866000","58186898381"
"2020/10","KB±ÝÀ¶","105560","STK","40100","42400","38750","1.970577","-0.180089","-0.622701","1.483261","0.000018214","3431016.3522","0","38596203","2031379","1567758150863","82513586888"
"2020/11","KB±ÝÀ¶","105560","STK","45350","48450","41550","2.806727","-0.241544","-0.479719","1.441772","0.000022475","1990423.4731","0","43622763","2077274","1978900301573","94233347694"
"2020/12","KB±ÝÀ¶","105560","STK","43400","47200","43400","1.721725","1.853958","-0.506806","0.930387","0.000014416","2800006.8908","9.52381","39053427","1859687","1783793675590","84942555980"
"2021/01","KB±ÝÀ¶","105560","STK","40300","47300","40300","1.990448","0.403465","-0.529205","0.521774","0.000012308","5013710.1191","0","58017466","2900873","2591444620410","129572231021"
"2021/02","KB±ÝÀ¶","105560","STK","43800","45500","41850","2.191201","0.468009","-0.565467","0.876168","0.000015439","3061564.6402","0","41082655","2282370","1802736973717","100152054095"
"2021/03","KB±ÝÀ¶","105560","STK","56200","56200","44500","2.265274","0.214126","-0.527273","-0.361397","0.000014607","1522698.0088","9.090909","57804719","2627487","2914599029947","132481774089"
"2021/04","KB±ÝÀ¶","105560","STK","54700","55000","52300","1.575038","-1.342949","-0.52021","0.182494","0.000015984","1500356.2379","9.090909","38509026","1750410","2068962003368","94043727426"
"2021/05","KB±ÝÀ¶","105560","STK","58800","59700","53300","2.66377","2.0355","-0.539944","1.365456","0.000021459","1228677.2415","0","31710620","1668980","1814602362478","95505387499"
"2021/06","KB±ÝÀ¶","105560","STK","55800","58900","55100","1.221611","0.274735","-0.549047","1.689611","0.00001558","1910684.0809","9.090909","23196389","1054381","1320057388000","60002608545"
"2021/07","KB±ÝÀ¶","105560","STK","51300","54700","50400","1.567593","-0.383197","-0.510216","1.922981","0.000015398","1792894.7199","0","34225549","1555707","1785759190322","81170872287"
"2021/08","KB±ÝÀ¶","105560","STK","52900","54700","50800","1.759191","0.46059","-0.513358","0.800362","0.000018695","1544670.4541","4.761905","30405705","1447891","1600986418324","76237448492"
